,ID,Empathy Score,Empathy Score Shifted,Empathy Score Binary,Text,ColumnID,answer changed?,Email1 CE no,Email1 CE yes,Email1 AE no,Email1 AE yes,Email1 CE+AE no,Email1 CE+AE yes,Email2 CE no,Email2 CE yes,Email2 AE no,Email2 AE yes,Email2 CE+AE no,Email2 CE+AE yes
634,359,2,5,1,"Sehr geehrter Herr Thiele   Danke für ihre Aussage, sie haben alles richtig gemacht.Da ich ncht zu erreichen war haben Sie richtig gehandelt indem sie die Situation mit den Kollegen besprochen haben und sie keine andere Lösung fanden um den Kunden innerhalb von 24 Stunden zufrieden zu stellen. Es tut mir sehr leid sie in eso eine Situation gbracht zu haben. Aber nachdem sie fachgerecht gehandelt haben stellt sich die Frage wie es passieren konnte das falsche Geräte mit verminderter Leistung geliefert wurden.     Mit freundlichen Grüßen   Der Abteilungsleiter",email2,0.0,0.0,2.0,0.0,0.0,0,2,0.0,2.0,0.0,0.0,0,2
635,360,3,6,1,Ich kann Sie sehr gut verstehen. Fehler kommen leider nun mal vor und sind teil unseres Lebens. Ich werde versuchen den Kunden wieder zufrieden zu stellen. Machen Sie sich nicht soviel Gedanken. Alles gut.,email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,2.0,0.0,1.0,0,3
636,361,2,5,1,"Ich rechne ihnen hoch an,dass sie im Sinne der Kundenzufriedenheit gehandelt haben. Wir sollten das Problem gemeinsam im Team angehen.",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,2
637,362,3,6,1,"Sehr geehrter Herr Thiele,   Es war gestern sicherlich eine sehr schwere Entscheidung für Sie und Sie haben es sich nicht leicht gemacht.  Ich bedauere zutiefst, dass ich den ganzen Tag nicht zu erreichen war.  Ich habe im Moment noch keine Idee dazu, wie wir aus dem Problem : Kundenverlust wieder heraus kommen sollen.   Aber mir wird sicher in den nächsten Tagen noch etwas einfallen.  Ich hoffe, Sie nehmen sich die Sache nicht allzu sehr zu Herzen und   verbleibe   mit freundlichen Grüßen    Doris Keitel",email2,1.0,0.0,3.0,0.0,0.0,0,3,0.0,1.0,0.0,2.0,0,3
638,363,3,6,1,"Sehr geehrter Herr Thiele,  Ich danke Ihnen für Ihren Einsatz. Ich weiß, dass es für Sie nun keine leichte Situation ist und verstehe auch Ihre Motivation für Ihr Handeln. Ich möchte mich auch bedanken, dass Sie den Auftrag alleine bearbeiten wollten und dem Unternehmen so helfen wollten. Aber bitte beachten Sie beim nächsten Mal, dass solche Aufträge nur von mir bearbeitet werden sollen. Auch wenn ich schwer zu erreichen bin durch Meetings o.ä., muss ich die Aufträge von Großkunden bearbeiten.   Wir alle sollten in Zukunft in einem Teammeeting besprechen, wie wir vorgehen können wenn eine solche Situation noch einmal passiert.",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,2.0,0,3
639,364,5,8,1,"Hallo Herr Thiele, vielen Dank für Ihre Rückmeldung. Ich kann Ihre Vorgehensweise nachvollziehen. Sie haben im Interesse des Kunden entschieden und das war eine gute Lösung. Dennoch ist es nicht optimal gelaufen, was auch an fehlenden Informationen für den Fall gelegen hat, wenn ich nicht erreichbar bin. Sie müssen sich keine Gedanken machen. Wir sollten für solche Situtationen gemeinsam einen Fahrplan besprechen, wie vorgegangen werden sollte. Bitte kommen Sie morgen, wenn Sie wieder vor Ort sind, um 10 Uhr in mein Büro. Mit besten Grüßen",email2,1.0,0.0,2.0,0.0,1.0,0,3,0.0,3.0,0.0,2.0,0,5
640,365,-1,2,0,Du sollst die folgen dieser handlung kennen.,email2,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,1.0,0.0,1,0
641,366,5,8,1,"Sehr geehrter Herr Thiele, ich bin mir der Schwierigkeit der Entscheidung bewusst, die Sie treffen mussten und schätze es sehr, dass Sie im Team nachgefragt haben. Sicherlich war es keine leichte Situation und Sie haben Ihr bestes gegeben, was ich ebenfalls sehr wert schätze.  Dennoch muss ich disziplinarisch tätig werden, so sehr ich es auch bedauere, da der Fehler, den Sie bei der Bestellung gemacht haben Ihnen oder Ihren Kollegen hätte auffallen müssen. Der Firma ist ein immenser Finanzieller Schaden entstanden, welchen wir über Monate kompensieren müssen, bitte verstehen Sie daher meinen Zwang zum Eingreifen.    Freundliche Grüße,  ....",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,3.0,0.0,2.0,0,5
642,367,0,3,0,Hallo Herr thiele ich würde sie morgen gerne hier im büro zu einem gespräch einladen. wir müssen noch einmal über den verlorenen kunden reden.Freue mich sie morgen zu sehen mfg<<,email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
643,368,4,7,1,"Hallo Herr Thiele, in diesem Fall muss ich leider direkt auf Sie zukommen. Es ist schade einen weiteren Großkunden verloren zu haben. Ich schätze Ihren Einsatz für das Unternehmen und ihre Entscheidung den Kunden umgehend zu beliefern. Trotzdem wäre es in diesem Fall sinnvoll gewesen vorher Rücksprache mit mir zu halten. In solchen wichtigen Fällen können Sie mich gern auch in Besprechungen kontaktieren. Unsere Kunden werden immer Vorrang haben.   Ihr Einsatz für das Unternehmen werte ich Ihnen hoch an. Ich versuche Eigeninitiative in unserem Unternehmen zu fördern.  Es ist unglücklich, dass ihre Handlung nun zum Verlust des Kunden geführt hat. Nicht desto trotz gebe ich Ihnen dafür keine Schuld, sondern suche diese eher bei mir und habe erkannt dass die Prozesse bei uns überarbeitet werden müssen.  Gemeinsam schaffen wir die Qualität unserer Dienstleistung entsprechend der Kundenwünsche zu verbessern.",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,3.0,0,4
644,370,1,4,0,"Ich kann Ihre Handlungsweise nachvollziehen. Man hätte vlt. eine Notiz an die Sekretärin geben können. mit der Bitte um Rückmeldung, da sie sonst den Auftrag selbstständig bearbeiten. Das Kind ist nun in den Brunnen gefallen, mal sehen wie wir es retten können.",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1
645,372,2,5,1,"Sehr geehrter Herr Thiele,   Vielen Dank für Ihre zügige Antwort und die Schilderung der Situation aus Ihrer Sicht.   Ich verstehe Ihr Handeln und danke Ihnen zunächst für das kurzfristige Einspringen beim Bearbeiten des Auftrages.  Ich möchte Sie bitten mir den genauen Auftrag der Kundin zukommen zu lassen und eine Aufstellung, was Sie veranlasst haben.  Im Anschluss werde ich gemeinsam mit Ihnen und der Kundin das Gespräch suchen, um eine Lösung zu finden, mit der alle gut leben können.",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,1.0,0,2
646,373,1,4,0,"Hallo Herr Thiele, danke für Ihr beherztes Eingreifen gestern. Bitte seien Sie in Zukunft so freundlich und kontaktieren Sie mich in jedem Fall bei wichtigen Kunden",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0,1
647,374,1,4,0,"Hallo Herr Thiele,     ich Ihre Handlungsweise verstehen. Es ist zu bedauern, dass ich nicht erreichbar war und uns nun eine weitere Kundin verloren geht. Ich bitte Sie in den nächsten Tagen zum persönlichen Gespräch um die komplette Situation noch einmal zu besprechen.     Freundliche Grüße",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0,1
648,375,2,5,1,"Hallo Herr Thiele, danke für die schnelle Rückmedlung. Wir müssen zukünftig eine bessere Regelung für solche Fälle erarbeiten die mich in jedem Fall in die Entgültige Enscheidung/Ausführung dieser Kunden mit einbezieht. Ich muss zukünftig das entgültige OK geben und Sie müssen mich in solchen Situationen Kontaktierten da ich die Veranwtortung habe und dürfen ohne dass ich das abgesegnte habe nicht ausführen. Damit möchte ich nicht Ihr Handeln kritisieren da ich ja selbst nicht erreichbar war. So etwas darf nicht mehr passieren im SInne der Firma. Alles weitere besprechen wir im nächsten Meeting Morgen",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,2.0,0,2
649,376,2,5,1,"Sehr geehrter Herr Thiele,  ich kann verstehen, dass Sie im Sinne des Kunden / der Kundin gehandelt haben und nichts negatives damit verbunden haben.   Sicherlich hätten viele andere auch genauso wie Sie gehandelt und gedacht, was ich nachempfinden kann.  Jedoch muss ich durch den Verlust über eine Abmahnung nachdenken und wünsche Ihnen in Zukunft stets richtige Entscheidungen.     Viele Grüße,   Ihr Vorgesetzter",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,2.0,0.0,0.0,0,2
650,377,2,5,1,"Sehr geehrter Herr Thiele,  ich kann verstehen, dass sie so gehandelt haben. Sie wollten nur das richtige Tun. Das schätze ich     Mit freundlichen Grüßen",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,2
651,378,1,4,0,"Sehr geehrter Herr Thiele, ihre Handlungsweise verstehe ich als gut gemeint. Wir sollten gemeinsam überlegen, wie zukünftig derartige Zielkonflikte vermieden werden können.  Ich bitte Sie deshalb, morgen um 9.00 Uhr zu einer weiteren Besprechung in meinem Büro zu sein.",email2,0.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0,1
652,379,1,4,0,"Sehr geehrter Herr Thiele,   leider hat uns der Großkunde mitgeteilt, dass die Lieferung schiefgegangen ist. Ich kann natürlich verstehen, dass bei dem Stress auch mal was schiefgegen kann. Ich möchte daher mit Ihnen besprechen, wie wir zukünftig solche Fehler vermeiden können. Wenn Sie wieder im Büro sind, möchte ich mich daher mit Ihnen darüber unterhalten. Bitte melden Sie sich bei mir, sobald Sie hier sind. Vielen Dank.   Mit freundlichen Grüßen<<",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1
653,380,3,6,1,">Lieber Herr Thiele, natürlich haben sie in Ihrer Situation richtig gahnadelt. es tut mir leid, dass Sie indiese Situation geraten sind und Ich muss den Fehler auf meine Kappe nehmen. Wir besprechen morgen im Team, wie wir solche situationen künftig handhaben wollen, damit es nicht wieder vorkommmt. Mifg <<",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,1.0,0.0,2.0,0,3
654,381,2,5,1,Kann Ihre Situation durchaus nachvollziehen und auch Ihr Verhalten verstehen. Letztlich hatten Sie es ja gut gemeint.,email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,1.0,0,2
655,382,2,5,1,"SEhr geehrter Herr Thiele,     ich schätze ihren Einsatz, hätte aber im Sinne des Kunden sich vorab, an den Teamleiter zu wenden, der das Szenario mit Ihnen durchspricht. Lobenswert ist Ihr Einsatz    Gruß",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.0,0,2
656,384,4,7,1,"Sehr geehrter Herr ... / Hallo .....   Vorab einmal vielen Dank für das bearbeiten des Auftrages X, das unter den aktuellen Gegebenheiten sicherlich eine Herausforderung dargestellt hat. Dass du hier einen sehr eigenständigen Weg gegangen bist, ist sicherlich nicht selbstverständlich und erfordert viel Verantwortungsbewusstsein. Dass ich in der Zeit nicht erreichbar war, hat sicherlich vieles erschwert und uns im Nachhinein vor neue Herausforderungen gestellt. Es hat sich nämlich leider herausgestellt, dass der Kunde mit dem Endprodukt nicht zufrieden ist und es technische Probleme mit den PCs gibt. Wir sollten uns daher einmal zusammensetzen und mit allen Beteiligten überlegen, wie wir grundsätzlich in Zukunft besser zusammenarbeiten können, um die Qualität unserer Produkte weiterhin im Sinne des Kunden zu gewährleisten. Ich sehe da auf jeden Fall auch auf meiner Seite einiges an Verbesserungspotenzial, weshalb ich mich gerne einmal in einer informativen Runde zusammensetzen möchte. Ich schlage hier den Termin XXXX vor. Viele Grüße <<",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,3.0,0.0,1.0,0,4
657,385,4,7,1,">>sehr gehrter herr thiele, aufgrund fehlerhafter kommunikation haben wir eine großkundin verloren. ich kann nachempfinden, warum sie so gehandelt haben und ich entschuldige mich, dass ich für sie nicht für diese kundin erreichbar war, jedoch hätten sie das geschäft nicht alleine abschließen sollen, sondern mich auf jeden fall kontaktieren müssen, auch wenn es länger dauerte. lassen sie uns kommunikationswege erarbeiten, damit diese konstellation nicht wieder in zukunft vorkommt.<<",email2,1.0,0.0,2.0,0.0,1.0,0,3,0.0,3.0,0.0,1.0,0,4
658,387,3,6,1,"Herr Thiele,   Wie Sie es wissen, die Angebote laufen ausschließlich über mich und bevor so eine Entscheidung getroffen wird, gehen wir am besten gemeinsam durch. Unser Ziel ist, unsere Kunden*innen fehlerfrei bedienen und langfristig bei uns zu behalten.   Auch wenn unsere Kollegen zustimmen und Sie ermutigen, auch ich möchte vorher gefragt werden, um mit Ihnen eine Lösung zu finden.   Nehmen Sie sich doch für den restlichen Tag frei und erholen Sie sich, denn es war ein stressiger Tag, aber Fehle passieren uns allen.   Wir sehen uns wieder beim Meeting morgen um 14:00 Uhr und versuchen wir gemeinsam eine Lösung für unsere Kund*in finden.   Mit freundlichen Grüße   Ihre Abteilungsleiterin",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,2.0,0.0,1.0,0,3
659,388,5,8,1,"Sehr geehrter Herr Thiele,  zuallererst möchte ich Ihnen sage, dass ich Ihr Handeln nachvollziehen kann und in der Situation vermutlich ähnlich gehandelt hätte.  Da Eile geboten war und ich nicht verfügbar war, war es sehr gut von Ihnen, sich mit den Kollegen abzustimmen und mit ihrer Zustimmung den Auftrag schnellstmöglich bearbeiten zu wollen.   Sie zeigen damit Engagement am Kunden und dem Unternehmen.  Ich bitte Sie jedoch darum, mich zukünftig in solchen Fällen aus der Besprechung zu rufen, um das weitere Vorgehen abzustimmen, falls ich den Auftrag nicht persönlich übernehmen kann.  Machen Sie sich keine Gedanken.",email2,1.0,0.0,2.0,0.0,0.0,0,2,0.0,3.0,0.0,2.0,0,5
660,390,1,4,0,"Hallo Herr Thiele Das tut mir wirklich schrecklich leid. Aber wir brauchen eine Lösung. Wir werden die Ersatzcomputer persönlich abliefern. Ich hoffe sehr , Sie sind mit der Lösung zufrieden",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0,1
661,391,4,7,1,"Hallo Herr Thiele.  Ich verstehe Ihre Beweggründe den Kunden selbst zu bedienen. Leider war ich selbst nicht erreichbar, so daß Sie die Entscheidungen, die zum Verlust des Kunden führten, selbst treffen mussten. Dies tut mir leid. Leider hat die Firmenleitung auf Grund der Mißachtung einer Betriebsanweisung Konsequenzen angekündigt. Ich werde bei der nächsten Besprechung jedoch die Gründe für Ihr Verhalten darlegen und um Nachsicht bitten, da die Umstände zum Teil auch meine Schuld waren.    Viele Grüße",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,1.0,0.0,3.0,0,4
662,393,0,3,0,"Es ist sehr wichtig, dass Sie sich bei mir melden. Bitte Zeitnah. Es eilt sehr. Ich würde mich sehr, über eine schnelle Antwort von Ihnen freuen",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
663,396,2,5,1,"Sehr geehrter Herr Thiele,    zunächst weiß ich es zu schätzen, dass sie versucht haben hier eine schnelle Lösung zu finden. Leider ist es dabei zu Fehlern gekommen, die den Kunden verärgert haben. Lassen sie uns das nächste Mal versuchen, den Kunden um etwas zeitlichen Aufschub zu bitten. Mit freundlichen Grüßen Klaus M.",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,2.0,0,2
664,397,1,4,0,"Sehr geehrter Herr Thiele, Durch Ihren Fehler ist unserer Firma ein großer Verlust entstanden. Nach der Anweisung werden Großkunden ausschließlich durch mich betreut. Ich kann verstehen, dass Sie die Regel von 24 Stunden beachten wollten, aber oberste Priorität hat die Anweisung zu Großkunden. Sie hätten dieses der Firma so mitteilen sollen und um Verständnis bitten, dass die Rückmeldung ausnahmsweise am Folgetag erfolgt",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1
665,398,4,7,1,"Sehr geehrter Herr Thiele, ich habe Ihre Eigenständigkeit bemerkt und teile Ihnen hiermit mit, dass ich bei den gebenden Umständen Ihre  Handlung verstehen kann. Das der Vorgang nicht so bearbeitet wurde, wie es in unserem Unternehmen der Fall ist, ist Ihnen nicht vorzuwerfen.  Ugeachtet dessen, wäre eine entsprechende Information an mich sehr hilfreich gewesen, so dass ich den Vorgang noch einmal abschliessend hätte prüfen können.  Ich schlage Ihnen einen Termin vor, zu welchem wir uns treffen können, um nochmals abzuklären, wir wir derartige Pannen in ZUkunft vermeiden können.  Mit freundlichen Grüssen",email2,1.0,1.0,1.0,0.0,1.0,1,2,0.0,2.0,0.0,2.0,0,4
666,399,3,6,1,"Guten Tag Herr Thiele, ich bedanke mich für ihr Feedback. Das ist wirklich sehr ungünstig gelaufen und Ihnen blieb wohl keine andere Möglichkeit dieser Lösung. Sie hätten jedoch mir eine e-Mail schicken können, damit ich die Möglichkeit gehabt hätte aus der Besprechung herraus zu reagieren. Wir müssen nun gemeinsam daran Arbeiten die Kundin wieder mit ins Boot zu holen und versuchen eine adäquat Ersatzlösung der Kundin anbieten. Bitte melden Sie sich bei mir so schnell wie möglich.",email2,1.0,1.0,1.0,0.0,1.0,1,2,0.0,2.0,0.0,1.0,0,3
667,400,3,6,1,"ich weiß ich hättden auftrag machen sollen aber och hatte leider kiene zeit gehabt. Zum teil finde ich es gut das es ander eübernommen haben , aber im endeffekt muss ich jetzt geradestehen dafür. Aber Ich gebe ihnen keine schuld da sie mich ja nicht erreichen konnten und etwas tun mussten um den kunden nicht zu verärgern. Aber machen sie sich keine allzugroße gedanken darüber, ich werde das schon regeln und immer schön fleißig bleiben :-)",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,1.0,0.0,2.0,0,3
668,401,2,5,1,"Sehr geehrter Herr Thiele, es ist mir eine Freude, Ihnen mitzuteilen, dass Sie in Ihrer Position derzeit einen guten Job machen. Unser Unternehmen ist sehr dankbar, einen fleißigen und ehrlichen Mann in unserem Team zu haben. Vielen Dank für Ihre Leistung , ohne Sie wäre diese Firma nicht Es wäre das Gleiche, bis morgen zum Treffen",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,2.0,0,2
669,402,-1,2,0,"Machen sie sich keine ausreden, wenden sie sich ihren fehlern zu und holen sie sie wieder auf.",email2,0.0,1.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,1,0
670,403,3,6,1,"Lieber Herr Thiele,     herzlichen Dank für die Schilderung der gestrigen Geschehnisse. Grundsätzlich weiß ich es sehr zu schätzen, dass Sie versucht haben, das Anliegen der Kundin zu bearbeiten und sich in der Angelegenheit auch die Meinung anderer Mitarbeiter eingeholt haben.     Dennoch wäre es in diesem Fall notwendig gewesen, mich - trotz aller meiner Termine und Besprechungen - einzubeziehen. Denn die Tatsache, dass die Kundenwünsche nicht exakt zu lösen waren, birgt schon an sich die Gefahr, dass es Schwierigkeiten geben könnte - was sich leider so auch erwiesen hat. Daher ist es zwingend, dass Sie - und alle anderen - in solchen Fällen auch mit mir Rücksprache halten.     Dennoch danke ich Ihnen.    Mit herzlichen Grüße",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,1.0,0.0,2.0,0,3
671,404,0,3,0,"Although we made a mistake in this matter, we also have a poor handling of the place, in the future we will avoid such things continue to happen.",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,0.0,0.0,0.0,0,0
672,407,1,4,0,"Gut gemacht, aber denken sie darüber nach, das nächste mal besser. Wenn sie noch etwas nicht verstehen können, können sie jederzeit mit mir sprechen",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0,1
673,409,-1,2,0,Du solltest über die konsequenzen nachdenken.   Verpflichtungen,email2,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,1.0,0.0,1,0
674,410,0,3,0,I hope you can have a sense of teamwork. We are a team. Please get my consent first.,email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
675,412,2,5,1,"Sehr geehrter Herr Thiele, ich kann Ihren Standpunkt gut verstehen und auch, warum Sie so gehandelt haben. Es tut mir auch leid, dass ich keine Zeit hatte um mich dem selber anzunehmen und Sie somit die Last tragen mussten. Dennoch haben wir somit einen guten Kunden verloren. Ich weise Sie daher hiermit nochmal ausdrücklich darauf hin, dass alle Abwicklungen nur über mich laufen, da auch ich hierfür haftbar gemacht werde. Sollte so ein Vorfall nochmal geschehen, sehe ich mich gezwungen, Ihnen eine Abmahnung zu erteilen. Mit freundlichen Grüßen",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,2
676,414,1,4,0,"Ich bin sicher, daß Sie nur die bestmögliche Entscheidung treffen wollten, dennoch bitte ich Sie mich das nächste Mal aus der Konferenz zu holen, damit ich Ihre Entscheidung absegnen kann.",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0,1
677,416,-1,2,0,Ich weiß nicht wie ich anfangen soll. Ich bin einfach nur von ihnen enttäuscht. Ich bin einfach nur sprachlos und find es nicht in Ordnung!,email2,1.0,1.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,1,0
678,417,2,5,1,"Sehr geehrter Herr Thiele. ich bedanke mich für Ihre Einsatzbereitschaft und das eigenmächtige Handeln was zum Verlust eines Großkunden geführt hat. Wenn Sie die Aufgabe eigenmächtig übernehmen, hätte ich mir gewünscht, dass diese Aufgabe auch korrekt von Ihnen ausgeführt worden wäre. Leider kam es nun zu diesem bedauerlichen Fehler. Dies kann passieren, wir sind alles nur Menschen und haben viel um die Ohren. Wir werden schon eine gute Lösung für dieses Problem finden.",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,1.0,0,2
679,418,-1,2,0,Stellen sie sich ihren fehlern und denken sie darüber nach.,email2,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,1.0,0.0,1,0
680,419,0,3,0,Übernimm die verantwortung für deine handlungen.,email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
681,420,3,6,1,"Hallo Herr Thiele, vielen Dank für Ihre Nachricht.   Ich verstehe Ihre Intention und bedanke mich für Ihr proaktives Handeln, um den Kunden zu befriedigen.    Ich entschuldige mich, dass ich gestern für Sie nicht erreichbar war.  Um solche Fehler für die Zukunft dennoch zu vermeiden, würde ich Sie bitten, dass Sie noch hartnäckiger versuchen, mich über den Vorfall zu informieren, sodass ich den Auftrag selbst bearbeiten kann.   Vielen Dank.   Viele Grüße",email2,1.0,0.0,2.0,0.0,1.0,0,3,0.0,2.0,0.0,1.0,0,3
682,421,3,6,1,"Hallo Herr Thiele,     vielen Dank für Ihre Rückmeldung.     Da Sie mit den Abläufen und Anweisungen hinsichtlich der Bearbeitung von Eilt-Aufträgen vertraut sind, wissen Sie, dass solche Aufträge normalerweise nur von mir bearbeitet werden sollen.   Aufgrund der zeitlich engen Vorgabe verstehe ich allerdings, warum Sie den Auftrag bearbeitet und freigegeben haben. Ich werde versuchen, ein System zu erarbeiten, bei dem auch andere Personen außer mir solche Aufträge vorbereiten können, sodass ich sie nur noch kontrollieren und freigeben muss.     Freundliche Grüße,     ...",email2,1.0,0.0,2.0,0.0,0.0,0,2,0.0,2.0,0.0,1.0,0,3
683,422,1,4,0,"You are for the sake of the company. Although things are not done well, we will communicate with each other first in the future to avoid this kind of thing from happening again.",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,1.0,0.0,0.0,0,1
684,423,1,4,0,"Hallo Thiele,     leider es so passiert. ich habe ganz verstanden dass es war kein dein fehler zu du muss nicht vile daruber gedanken machen. Lass uns zusammen auf solche punkte konzentrieren und ein plan erstellen wie konnen wir solche stress von uns weg nehmen und business prozess verbessern. Lass uns morgen zusammen mittag essen machen und dann konnen wir auf diese thema diskussieren    Gruss",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0,1
685,425,0,3,0,Realisieren sie ihre fehler und korrigieren sie sie.,email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
686,426,0,3,0,Der Kunde kann und will nicht warten  Toller Auftrag so soll es sein,email2,1.0,,,,,0,0,,,,,0,0
687,427,2,5,1,"Sehr geehrter Herr Thiele  Ich weiß Ihr Engagement für die Lösung des Problems zu schätzen. Die Erfüllung des Kundenauftrags war wichtig. Aus irgendeinem Grund sind Ihnen jedoch Fehler in der Spezifikation unterlaufen. Beschreiben Sie mir genau, wie es zu diesen Fehlern gekommen ist und was Sie tun werden, um sicherzustellen, dass sie in Zukunft nicht mehr vorkommen. Wir werden gemeinsam nach den besten Lösungen suchen, damit es in Zukunft nicht zu solch unangenehmen Zwischenfällen kommt. So können Sie besser arbeiten und kreativer sein.",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,2.0,0,2
688,428,2,5,1,"Sehr geehrter Herr Thiel,   Sie haben sich völlig richtig verhalten und haben das beste getan was Sie konnten in dieser Situation.   Ich werde mich mit dem Kunden in Verbindung setzen und versuchen es noch positiv zu ändern.  Es tut mir sehr Leid das Sie zu diesem handeln gedrungen wurden und ich bin Ihnen sehr dankbar dafür   Ich werde mich zeitnah bei Ihnen melden",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,2.0,0,2
689,429,3,6,1,"Lieber Herr Thiele,   Sie haben in meinen Augen richtig gehandelt und ein Fehler kann jedem einmal unterlaufen. Ich kann vollkommen nachvollziehen warum sie so gehandelt haben.  Trotzdem haben sie mich in eine äußert präkere Lage gebracht und Ihr Fehler hat weitreichende Konsequenzen. Es macht allerdings keinen Sinn soetwas wichtiges über E-Mails zu besprechen. Deshalb würde ich gerne persönlich mit Ihnen sprechen damit wir das ganze aufklären können.",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,2.0,0.0,1.0,0,3
690,432,2,5,1,"Ich weiß ihre behandlungsweise zu schätzen, aber dieser verlust eines wichtigen mandanten hat sich nachteilig auf mich ausgewirkt, und ich hoffe, sie werden die sache das nächste mal umfassender angehen. Aber du hast dich gut geschlagen",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,2.0,0,2
691,433,4,7,1,"Sehr geehrter Herr Thiele, vielen Dank für die ausführliche Antwort. Ich kann mich sehr gut in Ihr handeln hineinversetzen und habe Verständnis für Ihr Agieren. Mir ist durchaus bewusst, dass Sie im besten Kundeninteresse gehandelt haben. Fehler können passieren. Zukünftig möchte ich Sie jedoch ermutigen, sich nicht mit den Kollegen zu besprechen, sondern mich bei  heißen Aktionen  direkt zu kontaktieren und das weitere Vorgehen zu besprechen.",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,3.0,0.0,1.0,0,4
692,435,1,4,0,"Ich weiß, dass du das falsch gemacht hast, weil du mich nicht informiert hast, aber wie du das problem gehandhabt hast, hat mir sehr gefallen",email2,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0,1
693,436,1,4,0,"Ich bin zufrieden mit dem, was du mit den kunden machen willst, aber es hat auch eine negative wirkung auf dich, und ich hoffe, du kannst daraus lernen, dass wir ein team sind, okay",email2,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0,1
